year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,3,Mar,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,28.51,2026-05-16T00:32:03
2023,4,Apr,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,41.57,2026-05-16T00:32:03
2023,5,May,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,48.03,2026-05-16T00:32:03
2023,6,Jun,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,41.11,2026-05-16T00:32:03
2023,7,Jul,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,43.77,2026-05-16T00:32:03
2023,8,Aug,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,54.37,2026-05-16T00:32:03
2023,9,Sep,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,38.41,2026-05-16T00:32:03
2023,10,Oct,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,37.28,2026-05-16T00:32:03
2023,11,Nov,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,32.92,2026-05-16T00:32:03
2023,12,Dec,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_manufactured_mw,43.49,2026-05-16T00:32:03
2023,1,Jan,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,11.35,2026-05-16T00:32:03
2023,3,Mar,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,13.21,2026-05-16T00:32:03
2023,4,Apr,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,43.32,2026-05-16T00:32:03
2023,5,May,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,16.87,2026-05-16T00:32:03
2023,6,Jun,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,43.61,2026-05-16T00:32:03
2023,7,Jul,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,44.15,2026-05-16T00:32:03
2023,8,Aug,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,46.52,2026-05-16T00:32:03
2023,9,Sep,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,47.0,2026-05-16T00:32:03
2023,10,Oct,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,38.23,2026-05-16T00:32:03
2023,11,Nov,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,43.1,2026-05-16T00:32:03
2023,12,Dec,9d98d3e6-0379-4589-ba0e-d704fdcdb57f,Jupiter International Limited,cell_sold_mw,45.37,2026-05-16T00:32:03
2023,1,Jan,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,0.05,2026-05-16T00:32:03
2023,2,Feb,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,0.07,2026-05-16T00:32:03
2023,3,Mar,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,0.19,2026-05-16T00:32:03
2023,4,Apr,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,2.66,2026-05-16T00:32:03
2023,5,May,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,5.21,2026-05-16T00:32:03
2023,6,Jun,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,9.64,2026-05-16T00:32:03
2023,7,Jul,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,14.77,2026-05-16T00:32:03
2023,8,Aug,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,21.21,2026-05-16T00:32:03
2023,9,Sep,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,2.89,2026-05-16T00:32:03
2023,10,Oct,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,13.48,2026-05-16T00:32:03
2023,11,Nov,91b24c33-c4b4-492e-91fe-abb42080a27d,Tata Power Renewable Energy Limited,cell_manufactured_mw,5.35,2026-05-16T00:32:03
