year,month,month_name,agency_id,company_name,metric,value_mw,scraped_at
2023,5,May,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,6.45,2026-05-16T00:32:03
2023,6,Jun,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,5.14,2026-05-16T00:32:03
2023,7,Jul,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,11.87,2026-05-16T00:32:03
2023,8,Aug,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,16.86,2026-05-16T00:32:03
2023,9,Sep,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,13.4,2026-05-16T00:32:03
2023,10,Oct,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,9.35,2026-05-16T00:32:03
2023,11,Nov,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,9.47,2026-05-16T00:32:03
2023,12,Dec,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_manufactured_mw,19.95,2026-05-16T00:32:03
2023,1,Jan,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,2,Feb,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,0.0,2026-05-16T00:32:03
2023,3,Mar,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,11.96,2026-05-16T00:32:03
2023,4,Apr,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,13.56,2026-05-16T00:32:03
2023,5,May,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,9.39,2026-05-16T00:32:03
2023,6,Jun,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,6.73,2026-05-16T00:32:03
2023,7,Jul,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,13.83,2026-05-16T00:32:03
2023,8,Aug,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,17.16,2026-05-16T00:32:03
2023,9,Sep,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,13.11,2026-05-16T00:32:03
2023,10,Oct,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,4.05,2026-05-16T00:32:03
2023,11,Nov,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,11.53,2026-05-16T00:32:03
2023,12,Dec,4c494d96-d12f-4bd8-b9fd-6006841083a4,Waaree Energies Limited,module_sold_mw,14.33,2026-05-16T00:32:03
2023,1,Jan,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,0.02,2026-05-16T00:32:03
2023,2,Feb,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,0.09,2026-05-16T00:32:03
2023,3,Mar,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,0.55,2026-05-16T00:32:03
2023,4,Apr,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,3.28,2026-05-16T00:32:03
2023,5,May,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,11.86,2026-05-16T00:32:03
2023,6,Jun,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,14.43,2026-05-16T00:32:03
2023,7,Jul,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,1.11,2026-05-16T00:32:03
2023,8,Aug,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,0.79,2026-05-16T00:32:03
2023,9,Sep,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,0.13,2026-05-16T00:32:03
2023,10,Oct,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,14.47,2026-05-16T00:32:03
2023,11,Nov,6465a0b9-60b7-4edf-97f1-3cb3840b9a73,Mundra Solar Energy Limited,module_manufactured_mw,28.12,2026-05-16T00:32:03
