calendar_year,month,month_number,maker,registrations,annual_maker_total,source,source_url,scraped_at
2026,2026-01,1,SRI SANKAR ENGINEERING WORKS SAMBALPUR MANESWAR,14,64,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI SATYA AGRO INDUSTRIES AP105441870,6,37,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI SIVA SIVANI AGRO INDUSTRIES AP203394137,2,25,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI SRI MARUTHI ENGINEERING WORKS AP235744011,9,34,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI SRINIVASA AUTO ENGNEERING WORKS AP105381065,5,23,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI SRINIVASA ENGINEERING WORKS AP213071506,17,80,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI SURYA ENGINEERING AP514581410,5,25,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI VENKATA RAMANA ENGINEERING WORKS AP56240488,5,16,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI VENKATA SAI ENGINEERING WORKS AP203513559,5,37,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI VENKATESWARA ENGINEERING WORKS AP105380358,35,129,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRI VINAYAKA ENGINEERING WORKS AP56120493,3,29,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRINIVAS E VEHICLE,4,11,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRISAILESWARA  PRODDATUR TROLLEYWORKSAP44060012024,1,9,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRIVENKATESWARAENGINEERINGWORKS AP315793529,1,13,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SRIVIJAY E-VEHICLES PVT LTD,1,2,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SSB INDISTRIES,106,562,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SSEV ENTERPRISES PRIVATE LIMITED,113,460,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STANDARD CORPORATION INDIA LTD,43,178,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STAR BULL E MOTORS,54,176,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STAR IGLOBAL AUTOMOTIVE PVT LTD,2,21,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STAR INDUSTRIES,7,25,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STAR SMART BIKES PVT LTD,6,16,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STAR WELDING WORKS,4,8,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STELLANTIS AUTOMOBILES INDIA PVT LTD,1258,4231,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STELLANTIS INDIA PVT LTD,348,1266,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,STRENGTH AUTOELECTRIC PVT LTD,107,490,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUBHADRA ENGINEERING CUTTACK NUAPADA,9,36,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUBHAM ENGINEERING BALASORE BALIAPAL,2,21,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUBRAHMANYESWARA AGRO INDUSTRIES AP105380107,2,21,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUBRAHMANYESWARA ENGG WORKS AP235530208,8,29,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,63,353,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUKHDEV AGRO INDUSTRIES,2,8,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUMFONL AUTO TRADERS PVT LTD,10,48,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUN INDUSTRIES,81,387,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUNANDA GREENTECH PVT LTD,16,58,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUNHOK WHEELS PVT LTD,5,22,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUNJET ENERGY PVT LTD,37,216,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUNSET TRADE PVT LTD,18,46,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUNSHINE TECHNOLOGIES,2,11,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUNULTRA POWER SOLUTIONS PVT LTD,2,7,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPER METRO INDUSTRIES,66,377,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPER POWER MOTORS,13,40,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPER STANDARD AGRO COMBINE,5,20,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPER TECHNO AUTOMOTIVE LLP,19,105,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPERECO AUTOMOTIVE CO,8,26,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPERTECH EV LIMITED,129,565,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPREME SALES AGENCY,83,448,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPREME SMART POWER PVT LTD,7,15,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUPROVA ENTERPRISE,5,5,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SURAJ ENGINEERING WORKS,3,6,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SURESH AGRO PROODUCTS AP105381068,4,26,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SURINDERA AGRO INSDUSTRIES,33,161,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SURINDERA COMBINES PVT LTD,3,20,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SURJA AUTOMOTIVE PVT LTD,2,5,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUSHAMA MOTORS PVT LTD,1,4,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SUZUKI MOTORCYCLE INDIA PVT LTD,104857,486899,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SWAPNA FABRICATION WORKS MALKANGIRI MAIN ROAD,1,4,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SWARNALATHA ENGINEERING WORKS AP49764388,5,24,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SWASTIK,5,36,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SWASTIK ENGINEERING WORKS,1,6,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SWITCH MOBILITY AUTOMOTIVE LTD,192,1165,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SYAN AGRO INDUSTRY,4,37,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,SYNDICATE AUTO COMPONENTS,18,50,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,T U K INDUSTRIES,503,2186,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,T VIRAAJ EV PVT LTD,3,15,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TAFE LIMITED,13464,48726,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TAKAHARA TECHNO SYSTEMS,1,11,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TARA MAA MACHINERY,235,611,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TATA ADVANCED SYSTEMS LTD,115,295,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,94,523,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD,25,60,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TATA MOTORS LTD,38534,183615,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TATA MOTORS PASSENGER VEHICLES LTD,59018,257930,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TATA PASSENGER ELECTRIC MOBILITY LTD,9186,42416,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TAURUS ELECTRIC VEHICLES,11,31,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TEJAS ENERGY,10,42,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TEREX INDIA PRIVATE LIMITED,13,52,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TERRA MOTORS INDIA PVT LTD,1088,3666,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TESLA INDIA MOTORS AND ENERGY PVT LTD,38,198,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,THAVE ENTERPRISES,17,105,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,THIRUMALA ENGG WORKS,6,20,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,THIRUMALA ENGINEERING WORKS AP29071505,8,34,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,THUKRAL ELECTRIC BIKES PVT LTD,332,1311,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TI CLEAN MOBILITY PVT LTD,631,2368,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIANJIN DFXK PETROLEUM MACHINERY CO. LTD.,1,2,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TII INDIA PVT LTD,9,38,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIL LIMITED,1,3,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIL LTD,2,9,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIRANGA AUTOTECH INDIA PVT LTD,8,54,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIRTH AGRO INDUSTRY,5,16,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIRTH AGRO TECHNOLOGY PVT LTD,46,155,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIRUPATI DISTRIBUTOR,1,3,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TIVOLT ELECTRIC VEHICLES PVT LTD,57,355,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TOP TEAM MACHINES PVT LTD,72,227,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TOYOTA KIRLOSKAR MOTOR PVT LTD,38259,150091,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TOYOTA MATERIAL HANDLING INDIA PVT LTD,2,36,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRACTOR VANDANA GREEN,1,1,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRATEC ENGINEERS PVT LTD,15,66,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRIMURTI AGRO INDUSTRIES,8,8,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRIMURTI INDUSTRIES,12,12,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRIMURTI TRAILER,17,46,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRINITY ELECTRIC VEHICLES PVT LTD,4,25,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRISHIKA INDUSTRIES,3,7,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,74,424,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TSM ENGINEERING PVT LTD,15,98,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TSR TRADE COM,35,93,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TUFAN MOTORS PVT LTD,30,147,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TULSI TRAILER,1,4,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TVS MOTOR COMPANY LTD,384568,1851107,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TWASHTRE AUTOMOTIVE PVT LTD,2,10,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TWINKLE TRADCOM PVT LTD,157,401,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TWO FRIENDS AUTO ELECTRIC PVT LTD,229,1163,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,TYAGI AGROTECH COMPANY,2,8,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,U.P. TELELINKS LIMITED,149,650,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,404,1702,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UMA CHEMTECH PVT LTD,2,6,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UMA MOTORS,17,81,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UNIPAVE ENGINEERING PRODUCTS,2,8,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UNIQUE AUTO ELECTRIC,241,959,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UNIQUE ENTERPRISES,399,2085,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UNIQUE INTERNATIONAL EV PVT LTD,637,3083,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UNITED TRANSMOVERS PVT LTD,24,85,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UNIVERSAL AUTO ENTERPRISES,8,22,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UP FURNITURE,18,70,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,URWASHI ENTERPRISES,16,78,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,USHASONS AUTO COMPONENTS,4,10,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,UTTAM CONSTRUCTION EQUIPMENTS,7,50,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,V P AUTOMOBILES,2,2,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,V.S.T. TILLERS TRACTORS LIMITED,398,1238,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,V.T. ENGINEERING,5,7,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,V.V.A.AUTO INDUSTRIES PVT.LTD,4,11,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VAAGN AUTO PVT LTD,3,21,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VAHAK FUTURE SOLUTIONS LLP,3,23,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VAIBHAV ENGG. WORKS,2,5,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VAISHNAVI INDUSTRIES,10,27,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VALDO TRACTORS PVT LTD,1,3,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VANDANA TRAILERS AND BODY MFG PVT LTD,4,5,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VANI ELECTRIC VEHICLES PVT LTD,800,2474,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VASANT FABRICATORS PVT LTD,1,23,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VE COMMERCIAL VEHICLES LTD,8368,41824,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),59,305,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VEEM MOTOR PVT LTD,59,343,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VEERBHADRA ENGINEERING WORKS,118,225,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
2026,2026-01,1,VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),102,418,all_state_maker_month,https://vahan.parivahan.gov.in/vahan4dashboard/vahan/view/reportview.xhtml,2026-05-30T01:11:27
